"recipe_id","recipe_name","unit_g","calories_kcal","protein_g","fat_g","saturated_fat_g","carbohydrate_g","dietary_fiber_g","sugar_g","vitamin_c_mg","vitamin_a_ug","vitamin_e_mg","vitamin_b1_mg","vitamin_b2_mg","vitamin_b6_mg","vitamin_b12_ug","sodium_mg","potassium_mg","calcium_mg","magnesium_mg","iron_mg","zinc_mg","phosphorus_mg","nicotinin_mg","folate_ug","alpha_carotene_ug","beta_carotene_ug","water_g","ash_g"
29798,日本武士地雞唐揚,445,696.57,49.06,22.84,5.4,75.07,8.64,25.72,24.37,183.01,7.98,0.0,0.4,0.84,11.75,3840.0,2836.54,176.53,171.53,15.87,3.79,576.27,12.47,135.07,2.0,259.82,281.63,16.0
29799,韓國勇者泡菜卷,114,249.91,14.77,17.55,4.65,7.17,1.06,0.51,3.04,113.78,3.42,0.75,0.0,0.75,0.7,79.75,334.9,21.16,34.16,1.29,1.64,137.85,4.57,15.97,22.25,196.83,72.62,1.14
29800,鹽酥炸苦瓜,355,287.78,15.93,0.67,0.51,67.75,12.91,2.85,73.77,183.49,1.67,0.44,0.16,2.19,0.0,14.7,1206.7,54.41,63.22,2.8,2.06,340.33,1.72,180.32,22.7,355.58,267.57,3.03
29801,荷葉樹子蒸土雞,150,195.3,14.7,8.8,2.4,12.3,0.9,1.3,10.1,39.0,1.9,0.0,0.0,0.0,0.8,94.0,485.2,28.0,28.4,1.3,2.0,160.0,3.5,15.8,0.0,26.9,112.7,1.4
29802,泰國勇士黃金鯛,477,663.88,30.82,19.81,4.48,97.16,10.09,13.32,31.91,571.1,8.23,0.05,0.37,0.95,2.53,3332.84,2953.09,219.51,164.21,14.13,2.88,467.12,3.97,170.4,27.2,910.17,314.89,15.22
29803,糖拌小卷,570,641.36,51.07,5.05,0.75,108.39,0.75,90.14,8.05,150.95,11.45,0.0,0.01,0.19,9.0,1684.04,276.11,142.77,163.0,0.54,4.79,630.66,0.26,66.24,2.5,264.65,399.27,6.21
29804,伏特加調酒 | 檸檬樹,143,191.19,1.32,0.09,0.03,39.92,0.21,5.48,18.42,0.0,0.09,0.0,0.0,0.0,0.0,3.14,124.8,11.95,16.53,0.03,0.33,26.19,0.03,0.6,0.0,0.0,101.28,0.06
29805,蘭姆酒特調 | 莓生氣,36,26.63,2.72,0.12,0.02,4.98,1.97,1.52,21.14,410.09,0.12,0.0,1.36,0.01,0.0,9.53,169.35,21.26,13.61,1.15,0.32,82.33,1.0,20.7,0.0,820.13,27.52,0.61
29806,蘭姆酒特調 | 香蕉樂園,145,190.1,3.12,0.99,0.47,44.79,2.71,34.91,5.83,0.49,0.65,0.03,0.03,0.22,0.0,48.69,311.46,16.65,37.16,1.1,0.68,57.59,1.12,23.11,0.0,0.99,95.31,0.79
29807,伏特加調酒 | 啵啵樂,111,61.28,1.24,0.03,0.01,10.79,0.07,2.61,13.59,9.0,0.63,0.0,0.0,0.0,0.0,1.28,120.15,19.7,12.76,0.01,0.01,22.03,0.61,0.3,0.0,18.0,98.76,0.02
29808,紅酒特調 | 多粒多汁,125,74.1,0.6,0.0,0.0,14.55,0.9,4.05,30.75,14.4,0.9,0.0,0.0,0.0,0.0,2.55,209.05,21.15,10.45,0.5,0.0,20.6,0.3,9.0,0.0,28.8,109.4,0.3
29809,伏特加調酒 | 遇茶緣,80,115.24,0.85,0.28,0.06,24.91,0.9,5.1,2.83,17.33,0.43,0.01,0.01,0.02,0.0,526.76,97.24,6.74,8.98,0.29,0.17,14.35,0.15,1.1,0.0,34.66,52.46,1.55
29810,芋頭香飯,1104,1656.59,88.57,52.38,15.59,218.55,28.79,2.72,73.78,367.12,0.58,3.43,0.6,1.8,3.39,1754.43,5167.62,298.98,335.16,14.75,24.1,1399.26,27.43,239.5,22.7,593.69,728.67,15.89
29811,南瓜米苔目,965,592.98,21.68,12.96,6.18,112.98,13.14,40.2,63.38,3443.09,3.58,0.17,0.07,0.46,3.0,1940.13,3690.55,463.15,148.51,4.53,1.24,542.3,3.78,198.5,1365.0,5960.75,805.23,15.18
29812,耳聰目明涼甜湯,90,194.32,0.39,0.06,0.01,50.38,0.72,49.39,4.42,934.93,0.07,0.04,0.02,0.06,0.0,13.78,78.35,7.84,5.28,0.15,0.22,7.79,0.11,5.84,347.3,1696.31,38.97,0.19
29813,酥皮鮮魚貝果,250,751.04,16.01,38.08,23.66,90.18,7.14,7.7,2.64,187.49,7.12,0.23,0.07,0.2,0.15,2301.06,2901.61,80.9,84.83,4.76,1.88,212.59,3.51,88.59,0.0,139.14,93.82,12.01
29814,麻辣洋蔥雞絲,276,206.89,3.12,10.19,1.59,29.31,3.85,15.9,23.19,176.24,7.02,0.08,0.04,0.36,0.0,263.69,412.79,64.23,30.55,1.15,0.71,85.23,0.6,14.04,9.9,347.54,231.73,1.62
29815,【萬聖節食譜】鮮蝦南瓜泥貝果,253,449.29,10.21,20.31,13.26,59.83,5.9,10.62,25.88,823.3,2.66,0.15,0.05,0.11,0.15,1241.34,2009.52,60.56,75.29,2.75,1.78,170.37,3.63,98.67,273.0,1195.96,154.99,7.64
29816,貝果入菜 | 炸蟹肉餅佐塔塔醬,328,953.39,30.23,46.53,9.39,106.71,5.57,5.07,3.78,203.29,19.26,0.17,0.57,0.21,1.01,2765.52,3023.51,131.02,88.41,7.76,3.48,395.32,1.93,151.76,0.0,8.14,131.65,12.52
29817,炸火腿起司貝果佐鳳梨莎莎醬,342,755.24,31.38,16.69,9.62,123.94,7.99,11.93,20.15,686.73,3.58,0.35,0.14,0.15,0.57,1445.22,1369.19,454.78,106.61,5.28,3.85,481.94,2.85,164.64,46.7,1108.57,162.0,7.2
29818,韓式米煎餅,167,275.09,11.09,5.25,1.74,50.08,8.06,10.78,1.76,758.71,1.52,0.05,0.39,0.2,0.47,90.61,340.85,40.26,32.37,2.18,2.07,192.91,1.71,55.18,252.18,1210.56,99.56,1.23
29819,拔絲地瓜,105,415.8,1.1,2.75,0.4,100.75,0.55,100.05,0.05,0.0,1.15,0.05,0.0,0.05,0.0,2.95,23.05,5.2,18.9,0.35,0.2,36.15,0.25,3.95,0.0,0.0,0.25,0.15
29820,韓式拌海鮮,850,441.9,80.08,2.98,0.84,31.08,7.3,10.0,0.0,152.98,17.3,0.42,0.52,1.6,12.44,4719.3,384.82,192.34,111.28,3.72,6.6,2238.06,5.52,151.32,3.0,291.6,722.72,13.22
29821,韓式水果沙拉,335,823.38,4.26,66.52,10.24,56.12,4.78,35.92,8.1,263.5,32.04,0.03,0.01,0.05,0.0,1322.99,475.29,59.57,26.5,2.05,1.65,97.87,1.17,28.5,0.6,453.59,205.18,2.91
29822,南乳墨魚大烤,1261,342.36,37.84,2.79,0.0,66.47,22.66,37.2,628.51,32.63,3.31,0.4,0.52,2.09,1.5,246.82,3084.46,234.6,185.93,7.65,5.91,588.29,5.72,642.44,0.0,53.33,1147.33,9.04
29823,窩窩頭八寶辣醬,215,252.46,21.27,9.5,3.33,22.98,5.22,2.8,5.0,116.46,4.41,0.01,0.04,0.21,1.5,2086.24,1702.08,150.25,76.67,6.63,2.88,373.15,2.65,52.26,32.81,211.47,151.89,9.27
29824,清燉獅子頭,2437,4133.69,169.05,332.33,130.62,126.65,26.63,6.2,376.43,5274.72,15.05,10.5,0.9,1.81,10.0,1974.59,7284.21,1476.17,481.74,28.12,25.63,1799.77,48.04,958.15,0.0,10070.72,1781.95,27.1
29825,冬歸羊肉煲,141,216.55,7.32,6.69,1.19,47.1,23.9,9.62,21.7,1373.56,3.95,0.07,0.19,0.41,0.0,950.89,1889.86,289.55,92.52,10.87,1.04,167.07,1.62,139.93,410.44,2542.06,72.84,7.02
29826,上海糟缽頭,870,508.69,32.61,19.26,4.27,57.99,10.91,3.84,80.8,203.09,5.74,0.9,0.18,0.18,0.3,163.38,2706.91,389.61,188.23,8.14,7.55,634.45,8.84,114.57,0.0,398.38,755.46,6.1
29827,香蒜薯泥野蔬三明治,810,995.65,26.84,32.29,20.75,156.0,12.62,25.52,122.85,459.91,3.03,0.54,0.28,1.2,0.38,1131.55,3401.09,77.25,169.83,4.1,5.35,445.7,10.99,227.28,5.24,434.19,584.72,10.24
29828,哈姆起司乳酪餅捲,165,315.06,28.08,16.56,10.11,13.5,0.0,3.36,85.59,463.8,2.01,3.12,0.57,0.78,1.26,1924.38,369.21,315.18,34.5,1.95,3.09,606.9,6.66,40.02,0.0,79.68,100.38,6.48
29829,鮮果氣泡香檳,310,125.51,2.03,0.73,0.28,33.44,4.98,21.7,110.26,353.52,1.07,0.07,0.02,0.19,0.0,12.65,496.98,48.69,29.79,1.16,0.65,55.14,1.15,99.36,0.0,706.91,272.54,1.24
29830,巧克棉花糖香蔥蘇打,25,95.55,1.15,2.4,1.5,17.75,0.7,12.85,0.0,0.55,0.4,0.0,0.0,0.0,0.0,3.55,51.7,4.5,14.5,0.55,0.2,21.65,0.05,2.5,0.0,1.1,3.55,0.15
29831,楓糖培根糯米糰子,481,1664.25,43.41,68.74,24.84,218.23,2.17,2.66,87.12,39.92,3.0,1.09,0.3,0.5,1.32,1107.02,772.88,37.49,106.73,2.2,5.34,603.72,11.99,62.59,0.0,12.45,146.25,5.39
29832,泰式洋蔥沙拉,273,141.27,2.75,0.18,0.01,35.87,3.76,13.44,22.99,267.27,0.33,0.08,0.03,0.27,0.0,9.4,425.18,72.2,29.15,1.19,0.86,82.3,0.3,13.19,24.2,522.44,232.98,1.16
29833,新鮮鮪魚拌洋蔥,400,326.61,15.97,17.91,3.07,29.71,5.14,14.99,34.44,642.87,7.68,0.1,0.11,0.37,4.54,308.75,743.54,82.74,53.55,3.53,1.29,218.61,4.06,12.15,25.2,1264.52,333.48,2.84
29834,北海道牛奶山藥紙包燒,400,1074.74,9.52,96.52,67.63,51.35,7.51,5.8,15.34,5167.89,3.51,0.07,0.23,0.29,5.31,1387.82,2569.25,129.19,96.64,8.42,2.41,197.56,1.36,75.73,1389.18,7755.36,233.78,8.95
29835,五行養生舒活捲,282,293.37,23.16,18.11,5.57,12.68,2.27,5.24,7.66,2134.6,4.76,0.2,0.93,0.31,4.56,316.94,471.23,104.97,39.66,4.36,2.6,361.83,0.69,145.67,595.83,3424.98,225.8,2.25
29836,洋蔥糕,2265,3209.95,33.0,6.3,0.0,761.05,21.0,175.0,126.0,0.0,0.6,0.0,0.0,0.0,0.9,7432.55,11393.8,722.35,232.9,7.7,0.3,1680.85,0.6,322.8,0.0,0.0,1424.15,40.8
29837,焗烤海鮮洋蔥盅,1020,568.62,74.53,18.12,4.26,34.8,3.77,13.3,18.43,71.89,10.81,0.5,1.55,1.26,85.37,3500.0,707.39,371.25,146.82,16.21,6.51,1937.43,6.26,135.71,0.0,74.85,881.12,11.39
29838,優格彩虹筍,663,542.01,12.79,7.82,1.62,115.85,15.96,61.09,125.08,3201.77,5.92,0.39,0.33,0.69,0.0,30.14,1273.65,83.47,122.14,2.19,1.71,279.99,4.5,132.49,6.0,6400.86,523.78,2.74
29839,黃金鮭魚茶泡飯,530,765.04,47.01,16.46,6.52,105.27,2.85,1.76,12.25,292.67,3.58,0.22,0.68,1.38,4.96,1399.66,2367.1,119.54,85.01,3.82,4.99,615.19,10.12,134.41,0.0,99.46,354.27,7.99
29840,烤豆腐野菜茶泡飯,290,481.83,8.76,0.64,0.13,108.92,1.98,8.09,2.26,0.0,0.1,0.1,0.11,0.22,0.02,271.35,217.96,4.38,23.3,0.64,1.89,127.53,3.4,32.71,0.0,0.0,170.67,1.01
29841,微波爐料理 | 牛肉地瓜茶泡飯,600,1055.28,21.52,20.6,10.62,191.82,7.47,15.0,62.81,195.8,3.6,0.05,0.02,0.14,1.0,1080.27,2491.43,139.91,97.81,1.16,2.76,301.85,4.32,61.1,22.7,351.2,357.94,8.57
29842,鮮蝦起士卷,750,576.39,70.23,9.09,1.63,53.39,1.69,1.88,2.2,1866.39,9.69,0.06,0.07,0.3,12.24,3478.75,995.04,162.16,74.21,1.99,6.39,1933.15,9.06,129.17,694.6,3384.2,607.19,10.17
29843,鮮蝦蔬菜卷,235,564.61,25.59,37.29,5.82,31.99,1.74,0.15,3.68,1.37,17.77,0.04,0.03,0.04,0.0,1272.6,709.63,95.4,25.18,5.47,1.51,248.29,0.27,65.37,0.0,2.69,135.16,4.99
29844,三種口味壽司,1552,500.36,58.49,12.9,5.72,63.3,20.65,30.76,167.03,4140.14,10.1,1.62,2.82,2.82,14.38,1535.11,5477.21,476.35,317.31,19.76,14.76,1376.72,16.5,562.67,0.0,7916.72,1399.24,17.9
29845,時蔬天婦羅,1885,1226.69,64.92,4.36,0.4,267.87,48.28,26.5,1084.58,2189.32,9.8,1.0,1.54,2.32,0.0,1149.33,6809.5,612.93,360.9,14.06,9.8,1160.59,11.72,986.2,136.5,4310.82,1527.91,18.02
29846,小獅王義大利麵,75,89.6,9.4,5.08,1.73,3.69,1.71,0.86,3.98,1205.51,1.19,0.1,0.42,0.13,5.72,106.06,241.6,42.41,24.73,1.84,0.9,150.37,0.6,87.56,231.53,2114.31,55.79,1.05
29847,沙嗲菇菇串,62,147.31,6.02,4.11,0.77,28.44,8.79,1.12,13.89,64.96,11.17,0.07,0.34,0.49,0.0,1385.23,6090.87,109.76,124.78,12.23,1.14,117.47,2.61,35.34,1.57,129.43,19.96,3.76
29848,豔陽天,375,133.12,2.51,0.9,0.0,34.39,4.24,0.0,136.99,276.41,0.75,0.11,0.07,0.82,0.0,13.61,337.57,76.16,36.6,0.26,0.45,62.21,0.82,0.0,0.0,552.86,336.11,1.05
29849,戀夏檸檬,125,52.8,3.15,0.64,0.24,10.82,2.53,1.13,40.84,0.2,0.66,0.08,1.36,0.04,0.0,11.6,268.44,36.95,18.34,0.59,0.46,100.43,0.88,0.0,0.0,0.35,109.52,0.81
29850,綠色酷樂,9,6.55,0.11,0.02,0.0,1.72,0.12,0.0,0.97,0.55,0.01,0.0,0.0,0.0,0.0,0.2,21.27,1.31,1.2,0.02,0.02,2.03,0.01,0.0,0.0,1.1,7.09,0.06
29851,鳳梨萊姆果汁,12,6.12,0.09,0.02,0.01,1.63,0.13,1.39,1.44,1.05,0.0,0.01,0.0,0.02,0.0,0.04,19.47,1.25,1.46,0.04,0.05,1.29,0.02,1.35,0.0,2.11,10.22,0.04
29852,油條鮮蚵,463,1088.86,36.6,70.14,12.72,85.81,6.0,6.34,27.53,359.75,12.38,0.36,1.9,0.75,115.42,3051.85,573.9,294.66,171.32,23.85,3.93,428.55,4.59,88.87,6.0,655.58,259.42,11.01
29854,焦糖烤布丁,135,367.75,9.93,10.23,3.52,61.71,0.0,60.08,0.36,187.77,1.91,0.1,0.38,0.13,1.06,88.93,99.61,56.58,8.32,2.15,1.45,216.17,0.13,68.7,0.0,0.0,52.32,0.81
29855,蜂蜜杏仁凍,124,558.61,6.27,22.23,2.25,89.94,3.0,75.67,0.15,0.18,5.67,0.0,0.0,0.0,0.0,124.49,191.55,68.92,48.15,0.69,1.8,197.58,0.0,24.76,0.0,0.36,4.18,1.38
29856,豆漿鮮奶酪,46,179.94,0.18,0.42,0.3,45.16,0.0,44.68,0.0,0.12,0.18,0.0,0.0,0.0,0.0,14.26,39.3,2.48,0.9,0.06,0.0,8.52,0.0,0.84,0.0,0.24,0.12,0.12
29857,紅豆抹茶凍,109,416.84,1.65,0.94,0.58,104.7,2.1,98.58,0.05,0.22,0.88,0.0,0.0,0.03,0.0,29.68,153.65,40.22,22.77,2.11,0.21,39.64,0.16,11.92,0.0,0.44,1.16,0.55
29858,香蕉煎餅,330,1167.3,21.5,29.45,15.8,202.5,5.0,10.1,12.85,220.95,4.2,0.0,0.05,0.0,0.4,100.85,462.85,88.1,70.8,2.45,2.5,234.65,2.55,99.35,0.05,9.55,73.75,0.8
29859,炸OREO,430,1266.45,47.78,38.2,9.68,186.85,7.96,31.57,10.04,299.16,11.64,0.42,2.17,0.44,1.41,335.56,1000.06,166.98,125.27,6.47,5.75,682.68,3.0,269.73,0.13,31.92,152.01,3.14
29860,毛豆蝦球飯糰,255,439.35,33.6,3.6,1.05,84.3,19.05,0.0,14.1,4463.55,3.75,0.45,1.35,0.45,47.25,177.75,1641.15,186.0,203.1,8.7,4.05,568.65,6.6,428.85,7.2,8923.5,128.85,5.25
29861,蛤蜊蒸蛋,366,308.14,33.05,14.74,5.05,14.72,1.92,0.56,10.1,309.38,3.19,0.16,2.32,0.24,77.91,909.79,540.53,268.98,119.05,18.21,3.99,477.74,2.09,140.23,0.0,36.89,298.52,5.03
29862,三杯茄子杏鮑菇,780,321.6,15.5,0.0,0.0,79.0,18.5,42.0,22.0,2421.5,0.0,0.0,0.0,0.0,0.0,29.3,1987.5,138.1,112.0,2.5,6.5,438.5,27.5,168.0,7.5,4839.5,679.5,5.5
29863,雞肉甜不辣,280,324.15,46.07,4.75,0.4,21.98,1.11,7.05,6.45,27.6,2.07,0.05,0.01,0.14,0.0,542.0,767.4,20.77,84.76,0.64,0.27,508.45,16.64,9.08,0.16,19.13,205.88,3.29
29864,炒麵麵包,250,282.67,15.26,3.86,0.82,56.43,8.22,8.66,14.78,1117.41,2.18,0.32,0.29,1.81,5.25,1819.5,962.78,44.42,69.3,3.24,1.56,297.74,2.6,129.71,231.98,2115.33,168.51,5.98
29865,鮮芒果冰沙,205,101.35,0.0,0.0,0.0,27.0,2.0,23.0,48.0,1152.0,2.0,0.0,0.0,0.0,0.0,2.05,212.0,12.1,14.0,0.0,0.0,24.0,0.0,54.0,0.0,2304.0,176.0,0.0
29866,綜合水果冰砂,310,149.07,3.26,0.6,0.16,39.74,6.3,23.6,171.26,34.67,2.1,0.08,0.12,0.39,0.0,13.91,737.2,60.33,45.43,1.02,0.53,75.42,1.38,134.23,0.0,69.35,264.6,1.79
29867,檸檬優格冰沙,124,75.52,2.17,1.13,0.05,14.76,1.3,7.23,8.17,0.0,1.13,0.02,0.0,0.01,0.0,8.92,113.99,19.2,16.44,0.04,0.03,30.32,0.03,28.0,0.0,0.0,105.84,0.09
29868,養生冰砂,35,51.25,0.5,0.1,0.0,13.7,1.3,5.6,10.1,621.5,0.0,0.0,0.0,0.0,0.0,10.25,107.7,8.3,5.5,0.2,0.0,12.8,0.3,1.6,231.5,1127.4,20.5,0.3
29870,綜合莓果冰砂,430,171.8,4.1,1.0,0.4,44.5,7.5,30.9,294.1,32.15,2.1,0.0,0.15,0.25,0.0,28.8,844.05,68.55,57.4,1.45,0.4,97.3,3.35,351.9,0.0,64.2,378.1,2.3
29871,羅西尼香檳,25,8.97,0.24,0.06,0.02,2.32,0.44,1.52,17.3,1.89,0.12,0.0,0.01,0.01,0.0,1.69,49.65,4.03,3.38,0.09,0.02,5.72,0.19,20.7,0.0,3.78,22.24,0.14
29873,芒果西米露奶酪,65,145.2,0.0,0.0,0.0,36.8,0.3,22.7,7.95,172.8,0.3,0.0,0.0,0.0,0.0,2.6,34.35,3.85,2.85,0.15,0.0,4.8,0.0,10.35,0.0,345.6,27.9,0.0
29874,香草泡泡水,80,40.4,0.4,0.0,0.0,11.2,1.6,8.0,30.4,14.8,0.8,0.0,0.0,0.0,0.0,1.6,162.0,12.8,6.0,0.0,0.0,16.0,0.0,12.0,0.0,29.2,68.0,0.4
29876,葵玉白花,15,4.5,0.0,0.0,0.0,1.05,0.0,0.15,6.15,0.0,0.0,0.0,0.0,0.0,0.0,0.15,18.45,1.65,1.35,0.0,0.0,1.8,0.0,0.0,0.0,0.0,13.8,0.0
29877,琴酒特調 | 竹林白露,15,46.2,0.0,0.0,0.0,12.0,0.0,9.15,0.45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.0,0.0,3.0,0.0
29878,伏特加調酒 | 葡夢台灣,190,130.43,1.32,0.27,0.09,34.48,1.89,30.88,21.66,15.81,0.06,0.15,0.06,0.27,0.0,0.66,292.08,18.97,21.96,0.6,0.8,19.36,0.36,20.19,0.0,31.65,153.3,0.6
29879,甘味牛肉凍,731,1276.16,127.68,66.54,30.18,39.4,9.14,15.24,10.5,58.28,0.9,0.0,0.03,6.07,18.0,322.36,2432.34,138.35,159.66,20.49,24.35,1003.49,25.62,52.11,0.0,68.58,496.32,7.08
29880,乳酪鮭魚西洋菜沙拉,100,208.45,12.15,15.75,3.3,6.15,1.95,1.15,11.65,63.4,4.95,0.0,0.0,0.45,1.6,949.4,1649.0,51.6,46.15,1.3,0.9,177.8,3.1,17.1,0.1,77.05,60.55,5.8
29881,分子料理 · 海鮮芝麻葉沙拉,520,259.06,26.74,11.21,2.43,22.21,6.22,6.9,68.26,1424.32,4.69,0.45,0.56,0.53,1.17,1773.95,2858.34,118.99,132.15,6.35,5.07,453.39,5.78,134.87,0.1,2846.72,448.64,10.87
29882,綠茶多多冰棒,100,44.68,0.22,0.0,0.0,10.95,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.0,0.0,19.99,13.22,20.44,1.16,0.23,0.06,9.26,0.66,1.0,0.0,0.0,88.69,0.14
29883,拿鐵咖啡凍冰棒,20,12.6,0.6,0.8,0.4,1.0,0.0,0.8,0.0,8.6,0.0,0.0,0.0,0.0,0.2,7.6,29.4,20.0,2.0,0.0,0.0,16.6,0.0,0.2,0.0,1.0,17.6,0.2
29884,蜜桃白酒香格里拉,227,136.37,1.78,0.26,0.06,26.58,2.44,9.16,25.24,49.01,1.28,0.02,0.05,0.05,0.0,6.45,371.51,14.37,20.56,0.97,0.38,44.74,0.75,27.74,0.0,98.02,197.12,0.68
29885,伏特加調酒 | 粉紅龐克,140,106.57,1.58,0.45,0.15,19.4,0.83,4.71,15.35,7.33,0.55,0.01,0.01,0.02,0.0,7.71,108.38,20.21,14.45,0.12,0.07,29.07,0.34,8.89,0.0,14.65,118.24,0.12
29886,極品長島冰茶,125,111.9,1.2,0.0,0.0,19.55,0.0,0.05,2.05,0.0,0.0,0.0,0.0,0.0,0.0,6.05,22.35,1.75,10.65,0.0,0.0,28.8,0.0,1.8,0.0,0.0,104.2,0.0
29887,紅豆牛奶冰棒,100,228.15,13.9,2.2,0.8,45.9,10.8,8.8,0.65,16.35,6.7,0.0,0.05,0.0,0.3,17.05,784.45,95.65,101.6,4.2,1.85,300.4,1.3,67.05,0.0,1.5,36.15,2.2
29889,泰式雞絲拌雙瓜,463,262.53,13.75,0.85,0.31,57.37,6.68,21.52,71.8,1882.24,1.35,0.21,0.13,1.09,0.65,8198.95,8763.18,202.49,127.28,5.54,1.62,243.34,2.59,55.56,86.5,3718.33,352.54,38.55
29890,五穀紫米冰棒,130,410.5,20.8,1.3,0.0,87.3,14.9,0.0,1.8,0.0,8.8,0.0,0.0,0.0,0.0,3.1,1015.4,73.1,142.1,5.6,2.9,394.6,2.1,97.8,0.0,0.0,17.7,2.4
29891,原味甘蔗冰棒,125,56.95,0.85,0.64,0.24,13.82,1.48,6.13,40.84,0.0,0.66,0.08,0.01,0.04,0.0,4.65,179.94,31.1,12.19,0.19,0.16,26.58,0.13,0.0,0.0,0.0,109.22,0.46
29892,炙燒豬肉,540,759.75,39.94,43.95,11.12,59.61,12.61,27.02,115.34,922.38,12.48,1.88,0.36,2.5,1.56,1743.02,2978.56,324.83,149.28,10.5,5.99,496.12,16.68,92.31,15.0,1795.21,383.81,11.23
29893,五色牛肉串,350,482.53,28.22,29.31,9.36,30.24,4.36,14.47,7.99,3320.29,6.8,0.1,0.63,0.61,2.46,1979.98,694.42,100.37,75.71,7.3,4.02,372.4,2.73,118.19,1182.5,5672.7,256.16,6.15
29894,蛋煎牛肉串,460,630.33,41.6,39.05,12.72,32.44,4.86,10.13,13.17,3546.23,9.3,0.2,1.17,0.68,3.4,2802.72,2392.21,212.02,100.26,10.02,6.48,610.96,2.82,210.76,1157.5,5776.2,335.08,11.93
29895,韓式炸雞塊,745,1418.37,92.32,60.44,16.0,124.46,5.97,48.99,18.43,349.93,25.14,0.19,0.13,0.86,5.0,4189.56,3076.94,166.07,180.91,10.63,11.04,981.24,21.73,101.83,2.84,378.39,449.38,18.49
29896,蘿蔔包卷,1566,597.63,45.18,11.36,4.02,91.46,18.24,44.71,636.18,1498.4,7.66,6.2,0.1,2.7,2.0,3306.7,3748.2,381.32,176.06,5.11,7.45,978.97,16.12,285.65,20.8,1922.4,1401.09,17.09
29897,韓式冷麵,432,557.79,53.44,24.68,11.02,36.09,5.28,8.08,18.59,101.83,1.02,0.21,0.2,3.02,6.23,389.77,1423.56,66.69,82.46,8.79,9.58,541.91,8.67,94.04,35.0,79.2,316.31,4.0
29898,酥炸大魷魚,312,907.35,8.61,6.1,1.89,199.95,3.91,0.48,1.72,124.79,5.36,0.05,0.33,0.18,0.47,125.26,314.6,130.86,39.64,3.93,1.01,185.0,0.61,63.66,0.0,69.44,96.85,1.02
29899,雞肉南瓜麵疙瘩,981,2769.94,119.96,9.87,1.85,547.23,17.42,5.79,65.0,2385.03,6.46,0.94,0.39,0.61,5.25,77.56,1744.79,118.46,307.98,9.75,6.38,908.23,17.83,457.63,472.0,4516.65,298.3,6.7
29900,南國雪人沙拉,805,663.22,14.35,17.03,11.27,119.3,10.76,37.44,146.5,191.85,1.11,0.41,0.2,0.9,0.0,99.11,2753.49,49.6,140.12,2.16,4.65,314.04,9.74,100.18,0.8,68.89,648.03,6.29
29901,春卷甜甜圈,140,434.85,14.89,26.87,5.88,33.2,0.2,0.08,0.34,113.07,10.4,0.05,0.27,0.06,1.47,744.87,167.77,64.75,18.75,2.26,1.13,176.38,1.27,38.06,0.0,23.0,62.96,2.09
29902,酥炸起士雞肉餃,355,599.68,43.55,20.23,11.53,62.43,4.53,3.42,18.54,304.09,5.6,0.18,0.45,0.26,0.65,2206.62,1926.47,339.98,79.51,4.08,2.3,572.56,8.7,67.43,3.95,142.42,219.51,10.31
29903,冬焰拿鐵,1000,110.0,0.0,0.0,0.0,30.0,10.0,0.0,150.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,1220.0,70.0,70.0,0.0,0.0,160.0,0.0,0.0,0.0,0.0,960.0,0.0
29905,冰香柚桔茶,135,37.89,0.9,0.36,0.0,10.17,2.97,0.0,51.3,87.75,0.0,0.0,0.09,0.0,0.0,5.4,148.5,9.18,1.71,0.45,0.18,20.25,0.54,0.0,0.0,175.5,122.85,0.72
29907,香橙蛋糕,1430,3370.0,71.86,21.98,6.72,733.35,6.05,500.37,40.91,464.58,6.5,0.2,2.43,0.24,1.88,743.83,1108.23,161.2,128.1,7.14,5.72,711.27,3.53,250.64,2.5,202.85,595.44,4.31
29908,鮮蔬燉飯,725,1042.55,26.8,4.47,1.54,227.58,14.74,9.06,21.81,3170.38,3.21,0.12,0.21,0.48,0.06,281.05,989.88,66.62,112.08,4.2,5.96,426.25,6.63,101.01,1166.07,5757.58,463.14,3.48
29909,芝麻全麥饅頭,71,278.62,9.91,8.75,1.15,43.3,5.61,5.05,3.57,0.18,4.75,0.07,1.36,0.06,0.0,193.43,510.11,23.64,74.01,2.28,1.52,236.31,2.99,39.45,0.0,0.35,7.06,1.98
29910,紫蘇梅蒸雞腿,310,533.44,49.91,34.01,10.02,4.1,1.3,0.0,9.44,97.45,7.13,0.33,0.54,0.8,1.65,1231.42,2074.88,57.68,78.51,6.3,5.72,488.26,13.39,28.09,0.0,2.25,214.89,7.5
29911,沙茶蘿蔔牛肉燒,25,85.61,2.17,7.2,1.3,3.21,0.4,0.0,0.0,4.6,4.1,0.0,0.02,0.15,0.0,791.72,94.01,20.72,13.78,0.73,0.26,46.72,0.34,8.08,0.8,8.9,10.56,1.77
29912,苦瓜豆豉鱈魚,155,43.47,3.32,0.75,0.22,8.46,4.21,0.71,52.77,8.74,1.72,0.05,0.05,0.32,0.0,1974.7,1681.57,52.87,34.07,1.54,0.41,76.45,0.58,94.13,0.0,17.53,134.51,7.96
